task_id,topic_id,task_type,instruction,prompt,correct_answer,accepted_answers,error_explanation,status
impersonales_0003,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para entrar, ___ enseñar el documento.",hay que,hay que,Hay que + infinitivo: безличная инструкция.,active
impersonales_0004,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,Aquí ___ silencio.,se guarda,se guarda,Se + tercera persona expresa una norma general.,active
impersonales_0005,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En la biblioteca ___ comer.,está prohibido,está prohibido,Está prohibido + infinitivo выражает запрет.,active
impersonales_0006,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Antes de salir, ___ apagar las luces.",hay que,hay que,Hay que + infinitivo используется для обязательного действия.,active
impersonales_0007,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En esta sala ___ usar el móvil.,no se puede,no se puede,No se puede + infinitivo = нельзя.,active
impersonales_0008,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para preparar el té, primero ___ hervir agua.",hay que,hay que,Hay que + infinitivo даёт инструкцию.,active
impersonales_0009,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En el formulario ___ escribir con letras mayúsculas.,se debe,se debe,Se debe + infinitivo выражает официальную инструкцию.,active
impersonales_0010,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En esta calle ___ aparcar.,no se puede,no se puede,No se puede указывает на запрет.,active
impersonales_0011,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para cruzar, ___ esperar el semáforo verde.",hay que,hay que,Hay que + infinitivo: нужно сделать.,active
impersonales_0012,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En el hospital ___ hablar fuerte.,no se debe,no se debe,No se debe + infinitivo = не следует.,active
impersonales_0013,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para abrir la puerta, ___ pulsar este botón.",hay que,hay que,Hay que + infinitivo подходит для инструкции.,active
impersonales_0014,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En la piscina ___ correr.,está prohibido,está prohibido,Está prohibido + infinitivo выражает запрет.,active
impersonales_0015,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Antes de comer, ___ lavarse las manos.",hay que,hay que,Hay que + infinitivo выражает общее правило.,active
impersonales_0016,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En España ___ conducir por la derecha.,se debe,se debe,Se debe + infinitivo выражает норму.,active
impersonales_0017,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para pagar, ___ introducir la tarjeta.",hay que,hay que,Hay que + infinitivo используется в инструкциях.,active
impersonales_0018,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,Aquí ___ fumar.,está prohibido,está prohibido,Está prohibido + infinitivo = запрещено.,active
impersonales_0019,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En este ejercicio ___ completar las frases.,hay que,hay que,Hay que + infinitivo: нужно выполнить действие.,active
impersonales_0020,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para entrar al metro, ___ validar el billete.",hay que,hay que,Hay que + infinitivo выражает необходимость.,active
impersonales_0021,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En la oficina ___ respetar el horario.,se debe,se debe,Se debe + infinitivo выражает правило.,active
impersonales_0022,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,En esta zona ___ hacer fotos.,no se puede,no se puede,No se puede + infinitivo выражает запрет.,active
impersonales_0023,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para registrarse, ___ rellenar todos los campos.",hay que,hay que,Hay que + infinitivo даёт инструкцию.,active
impersonales_0024,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,Durante el examen ___ usar diccionario.,no se puede,no se puede,No se puede + infinitivo = нельзя.,active
impersonales_0025,oraciones_impersonales,multiple_choice,Выбери правильную безличную конструкцию,"Para aprender, ___ practicar todos los días.",hay que,hay que,Hay que + infinitivo выражает общий совет.,active
impersonales_0026,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,"Para entrar, ________ presentar el pasaporte.",hay que,hay que,Hay que + infinitivo: общая инструкция.,active
impersonales_0027,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,Aquí no ________ fumar.,se puede,se puede,No se puede + infinitivo выражает запрет.,active
impersonales_0028,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,En clase ________ escuchar al profesor.,hay que,hay que,Hay que + infinitivo выражает правило.,active
impersonales_0029,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,"Antes de enviar el correo, ________ revisar el texto.",hay que,hay que,Hay que + infinitivo используется для инструкции.,active
impersonales_0030,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,En esta página ________ completar los datos personales.,se deben,se deben,Se deben + infinitivo согласуется с los datos/personas? Здесь форма se deben completar los datos.,active
impersonales_0031,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,"Para usar la máquina, primero ________ pulsar el botón verde.",hay que,hay que,Hay que + infinitivo: последовательность действий.,active
impersonales_0032,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,En el restaurante no ________ entrar con animales.,se puede,se puede,No se puede + infinitivo = нельзя.,active
impersonales_0033,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,"Para llegar al centro, ________ tomar la línea dos.",hay que,hay que,Hay que + infinitivo выражает необходимость.,active
impersonales_0034,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,En la escuela ________ respetar las reglas.,hay que,hay que,Hay que + infinitivo: общее правило.,active
impersonales_0035,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,En este ejercicio ________ elegir la opción correcta.,hay que,hay que,Hay que + infinitivo: инструкция к заданию.,active
impersonales_0036,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,En la reunión no ________ interrumpir.,se debe,se debe,No se debe + infinitivo = не следует.,active
impersonales_0037,oraciones_impersonales,fill_form,Вставь правильную безличную конструкцию,"Para instalar la aplicación, ________ aceptar las condiciones.",hay que,hay que,Hay que + infinitivo: инструкция.,active
