item_id,topic_id,spanish,russian,item_type,gender,number,tags,example_es,example_ru,accepted_answers_es,accepted_answers_ru,explanation,status
v0966,food_1,la manzana,яблоко,noun,f,singular,"food_1,a1",Me gusta la manzana.,Мне нравится яблоко.,manzana,яблоко,Базовая лексика по теме «Продукты».,active
v0967,colors,rojo,красный,word,,,"colors,a1",El coche es rojo.,Машина красный.,rojo,красный,Базовая лексика: цвета.,active
v0968,colors,azul,синий,word,,,"colors,a1",El coche es azul.,Машина синий.,azul,синий,Базовая лексика: цвета.,active
v0969,colors,verde,зелёный,word,,,"colors,a1",El coche es verde.,Машина зелёный.,verde,зелёный,Базовая лексика: цвета.,active
v0970,colors,amarillo,жёлтый,word,,,"colors,a1",El coche es amarillo.,Машина жёлтый.,amarillo,жёлтый,Базовая лексика: цвета.,active
v0971,colors,naranja,оранжевый,word,,,"colors,a1",El coche es naranja.,Машина оранжевый.,naranja,оранжевый,Базовая лексика: цвета.,active
v0972,colors,rosa,розовый,word,,,"colors,a1",El coche es rosa.,Машина розовый.,rosa,розовый,Базовая лексика: цвета.,active
v0973,colors,morado,фиолетовый,word,,,"colors,a1",El coche es morado.,Машина фиолетовый.,morado,фиолетовый,Базовая лексика: цвета.,active
v0974,colors,violeta,фиолетовый,word,,,"colors,a1",El coche es violeta.,Машина фиолетовый.,violeta,фиолетовый,Базовая лексика: цвета.,active
v0975,colors,blanco,белый,word,,,"colors,a1",El coche es blanco.,Машина белый.,blanco,белый,Базовая лексика: цвета.,active
v0976,colors,negro,чёрный,word,,,"colors,a1",El coche es negro.,Машина чёрный.,negro,чёрный,Базовая лексика: цвета.,active
v0977,colors,gris,серый,word,,,"colors,a1",El coche es gris.,Машина серый.,gris,серый,Базовая лексика: цвета.,active
v0978,colors,marrón,коричневый,word,,,"colors,a1",El coche es marrón.,Машина коричневый.,marrón,коричневый,Базовая лексика: цвета.,active
v0979,colors,beige,бежевый,word,,,"colors,a1",El coche es beige.,Машина бежевый.,beige,бежевый,Базовая лексика: цвета.,active
v0980,colors,dorado,золотой,word,,,"colors,a1",El coche es dorado.,Машина золотой.,dorado,золотой,Базовая лексика: цвета.,active
v0981,colors,plateado,серебристый,word,,,"colors,a1",El coche es plateado.,Машина серебристый.,plateado,серебристый,Базовая лексика: цвета.,active
v0982,colors,claro,светлый,word,,,"colors,a1",El coche es claro.,Машина светлый.,claro,светлый,Базовая лексика: цвета.,active
v0983,colors,oscuro,тёмный,word,,,"colors,a1",El coche es oscuro.,Машина тёмный.,oscuro,тёмный,Базовая лексика: цвета.,active
v0984,colors,de color,цветной,word,,,"colors,a1",El coche es de color.,Машина цветной.,de color,цветной,Базовая лексика: цвета.,active
v0985,colors,multicolor,разноцветный,word,,,"colors,a1",El coche es multicolor.,Машина разноцветный.,multicolor,разноцветный,Базовая лексика: цвета.,active
v0986,colors,turquesa,бирюзовый,word,,,"colors,a1",El coche es turquesa.,Машина бирюзовый.,turquesa,бирюзовый,Базовая лексика: цвета.,active
v0987,colors,celeste,голубой,word,,,"colors,a1",El coche es celeste.,Машина голубой.,celeste,голубой,Базовая лексика: цвета.,active
v0988,colors,lila,сиреневый,word,,,"colors,a1",El coche es lila.,Машина сиреневый.,lila,сиреневый,Базовая лексика: цвета.,active
v0989,colors,crema,кремовый,word,,,"colors,a1",El coche es crema.,Машина кремовый.,crema,кремовый,Базовая лексика: цвета.,active
v0990,colors,granate,бордовый,word,,,"colors,a1",El coche es granate.,Машина бордовый.,granate,бордовый,Базовая лексика: цвета.,active
v0991,colors,fucsia,фуксия,word,,,"colors,a1",El coche es fucsia.,Машина фуксия.,fucsia,фуксия,Базовая лексика: цвета.,active
v0992,weather,el tiempo,погода,noun,m,singular,"weather,a1",Hoy vemos el tiempo.,Сегодня мы видим погода.,el tiempo,погода,Базовая лексика по теме «Погода».,active
v0993,weather,hace sol,солнечно,expression,,,"weather,a1",Hoy hace sol.,Сегодня солнечно.,hace sol,солнечно,Базовая лексика по теме «Погода».,active
v0994,weather,el sol,солнце,noun,m,singular,"weather,a1",Hoy vemos el sol.,Сегодня мы видим солнце.,el sol,солнце,Базовая лексика по теме «Погода».,active
v0995,weather,está nublado,облачно,expression,,,"weather,a1",Hoy está nublado.,Сегодня облачно.,está nublado,облачно,Базовая лексика по теме «Погода».,active
v0996,weather,la nube,облако,noun,f,singular,"weather,a1",Hoy vemos la nube.,Сегодня мы видим облако.,la nube,облако,Базовая лексика по теме «Погода».,active
v0997,weather,llueve,идёт дождь,expression,,,"weather,a1",Hoy llueve.,Сегодня идёт дождь.,llueve,идёт дождь,Базовая лексика по теме «Погода».,active
v0998,weather,la lluvia,дождь,noun,f,singular,"weather,a1",Hoy vemos la lluvia.,Сегодня мы видим дождь.,la lluvia,дождь,Базовая лексика по теме «Погода».,active
v0999,weather,la tormenta,гроза,noun,f,singular,"weather,a1",Hoy vemos la tormenta.,Сегодня мы видим гроза.,la tormenta,гроза,Базовая лексика по теме «Погода».,active
v1000,weather,el trueno,гром,noun,m,singular,"weather,a1",Hoy vemos el trueno.,Сегодня мы видим гром.,el trueno,гром,Базовая лексика по теме «Погода».,active
v1001,weather,el relámpago,молния,noun,m,singular,"weather,a1",Hoy vemos el relámpago.,Сегодня мы видим молния.,el relámpago,молния,Базовая лексика по теме «Погода».,active
v1002,weather,nieva,идёт снег,expression,,,"weather,a1",Hoy nieva.,Сегодня идёт снег.,nieva,идёт снег,Базовая лексика по теме «Погода».,active
v1003,weather,la nieve,снег,noun,f,singular,"weather,a1",Hoy vemos la nieve.,Сегодня мы видим снег.,la nieve,снег,Базовая лексика по теме «Погода».,active
v1004,weather,el granizo,град,noun,m,singular,"weather,a1",Hoy vemos el granizo.,Сегодня мы видим град.,el granizo,град,Базовая лексика по теме «Погода».,active
